  2.4199966E-02  3.8229071E-02   10.01949      7.0273690E-02   10.01120    
  2.4299966E-02  3.8181800E-02   10.01956      7.0354663E-02   10.01124    
  2.4399966E-02  3.8134541E-02   10.01964      7.0435613E-02   10.01128    
  2.4499966E-02  3.8087294E-02   10.01971      7.0516534E-02   10.01132    
  2.4599966E-02  3.8040057E-02   10.01979      7.0597433E-02   10.01137    
  2.4699965E-02  3.7992831E-02   10.01986      7.0678309E-02   10.01141    
  2.4799965E-02  3.7945617E-02   10.01994      7.0759162E-02   10.01145    
  2.4899965E-02  3.7898414E-02   10.02001      7.0839994E-02   10.01150    
  2.4999965E-02  3.7851222E-02   10.02008      7.0920803E-02   10.01154    
  2.5099965E-02  3.7804041E-02   10.02016      7.1001589E-02   10.01158    
  2.5199965E-02  3.7756871E-02   10.02023      7.1082354E-02   10.01162    
  2.5299964E-02  3.7709713E-02   10.02031      7.1163096E-02   10.01167    
  2.5399964E-02  3.7662566E-02   10.02038      7.1243815E-02   10.01171    
  2.5499964E-02  3.7615430E-02   10.02046      7.1324512E-02   10.01175    
  2.5599964E-02  3.7568305E-02   10.02053      7.1405187E-02   10.01179    
  2.5699964E-02  3.7521191E-02   10.02061      7.1485840E-02   10.01183    
  2.5799964E-02  3.7474088E-02   10.02068      7.1566470E-02   10.01188    
  2.5899963E-02  3.7426997E-02   10.02075      7.1647078E-02   10.01192    
  2.5999963E-02  3.7379917E-02   10.02083      7.1727663E-02   10.01196    
  2.6099963E-02  3.7332848E-02   10.02090      7.1808226E-02   10.01200    
  2.6199963E-02  3.7285790E-02   10.02097      7.1888767E-02   10.01204    
  2.6299963E-02  3.7238743E-02   10.02105      7.1969286E-02   10.01208    
  2.6399963E-02  3.7191708E-02   10.02112      7.2049782E-02   10.01213    
  2.6499962E-02  3.7144683E-02   10.02119      7.2130255E-02   10.01217    
  2.6599962E-02  3.7097670E-02   10.02127      7.2210707E-02   10.01221    
  2.6699962E-02  3.7050668E-02   10.02134      7.2291136E-02   10.01225    
  2.6799962E-02  3.7003677E-02   10.02141      7.2371542E-02   10.01229    
  2.6899962E-02  3.6956698E-02   10.02149      7.2451919E-02   10.01234    
  2.6999962E-02  3.6909729E-02   10.02156      7.2532274E-02   10.01238    
  2.7099961E-02  3.6862772E-02   10.02163      7.2612606E-02   10.01242    
  2.7199961E-02  3.6815826E-02   10.02171      7.2692916E-02   10.01246    
  2.7299961E-02  3.6768891E-02   10.02178      7.2773203E-02   10.01250    
  2.7399961E-02  3.6721967E-02   10.02185      7.2853468E-02   10.01255    
  2.7499961E-02  3.6675055E-02   10.02193      7.2933711E-02   10.01259    
  2.7599961E-02  3.6628153E-02   10.02200      7.3013932E-02   10.01263    
  2.7699960E-02  3.6581263E-02   10.02207      7.3094130E-02   10.01267    
  2.7799960E-02  3.6534384E-02   10.02215      7.3174305E-02   10.01271    
  2.7899960E-02  3.6487516E-02   10.02222      7.3254459E-02   10.01276    
  2.7999960E-02  3.6440659E-02   10.02229      7.3334590E-02   10.01280    
  2.8099960E-02  3.6393814E-02   10.02237      7.3414698E-02   10.01284    
  2.8199960E-02  3.6346979E-02   10.02244      7.3494785E-02   10.01288    
  2.8299959E-02  3.6300156E-02   10.02251      7.3574848E-02   10.01292    
  2.8399959E-02  3.6253344E-02   10.02258      7.3654890E-02   10.01297    
  2.8499959E-02  3.6206543E-02   10.02266      7.3734909E-02   10.01301    
  2.8599959E-02  3.6159754E-02   10.02273      7.3814906E-02   10.01305    
  2.8699959E-02  3.6112975E-02   10.02280      7.3894881E-02   10.01309    
  2.8799959E-02  3.6066208E-02   10.02287      7.3974833E-02   10.01313    
  2.8899958E-02  3.6019452E-02   10.02295      7.4054763E-02   10.01317    
